Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,Sales
2024-06-29,9:56,S8,Store B,Monitor,5,246.01,Gift Card,TX301517,C3,Liam,Morning,Saturday,1230.05
2024-02-20,10:11,S1,Store C,Laptop,2,255.54,Credit Card,TX301518,C4,Mia,Morning,Tuesday,511.08
2024-02-28,9:26,S3,Store D,Tablet,3,109.42,Credit Card,TX301519,C1,Noah,Morning,Wednesday,328.26
2025-01-01,12:37,S6,Store B,Laptop,4,342.03,Online,TX301520,C5,Mia,Afternoon,Wednesday,1368.12
2023-02-22,16:47,S8,Store C,Monitor,4,255.43,Online,TX301521,C5,Noah,Afternoon,Wednesday,1021.72
2023-10-07,13:57,S5,Store B,Monitor,10,228.02,Credit Card,TX301522,C1,Noah,Afternoon,Saturday,2280.2
2024-06-30,10:38,S4,Store A,Monitor,7,232.92,Debit Card,TX301523,C2,Liam,Morning,Sunday,1630.44
2025-05-30,17:32,S5,Store D,Printer,5,214.37,Debit Card,TX301524,C4,Noah,Evening,Friday,1071.85
2024-10-29,15:09,S5,Store B,Phone,1,130.45,Cash,TX301525,C4,Mia,Afternoon,Tuesday,130.45
2025-02-23,17:05,S3,Store B,Monitor,9,252.58,Credit Card,TX301526,C4,Liam,Evening,Sunday,2273.22
2024-05-08,15:09,S3,Store A,Chair,5,108.84,Gift Card,TX301527,C3,Noah,Afternoon,Wednesday,544.2
2024-03-27,10:04,S2,Store D,Printer,10,219.61,Cash,TX301528,C1,Liam,Morning,Wednesday,2196.1
2023-04-18,16:32,S10,Store D,Tablet,9,211.67,Credit Card,TX301529,C2,Olivia,Afternoon,Tuesday,1905.03
2024-01-16,14:32,S4,Store A,Printer,6,345.65,Debit Card,TX301530,C4,Liam,Afternoon,Tuesday,2073.9
2023-02-03,19:52,S8,Store B,Chair,8,337.73,Debit Card,TX301531,C5,Noah,Evening,Friday,2701.84
2023-02-11,12:27,S2,Store C,Chair,8,154.05,Credit Card,TX301532,C5,Noah,Afternoon,Saturday,1232.4
2024-02-19,19:29,S9,Store A,Monitor,5,146.28,Debit Card,TX301533,C2,Mia,Evening,Monday,731.4
2025-02-18,19:02,S2,Store A,Monitor,3,224.49,Credit Card,TX301534,C3,Mia,Evening,Tuesday,673.47
2023-04-29,15:45,S3,Store D,Printer,8,331.87,Gift Card,TX301535,C2,Olivia,Afternoon,Saturday,2654.96
2023-07-02,19:24,S4,Store C,Phone,2,242,Credit Card,TX301536,C4,Noah,Evening,Sunday,484
2024-09-19,12:48,S3,Store B,Monitor,4,364.69,Gift Card,TX301537,C4,Noah,Afternoon,Thursday,1458.76
2023-03-06,20:43,S3,Store B,Monitor,1,249.38,Cash,TX301538,C5,Olivia,Evening,Monday,249.38
2023-07-09,10:40,S5,Store A,Desk,6,274.34,Cash,TX301539,C2,Olivia,Morning,Sunday,1646.04
2024-12-02,13:06,S3,Store B,Monitor,4,131.52,Credit Card,TX301540,C3,Mia,Afternoon,Monday,526.08
2025-06-20,20:22,S5,Store D,Tablet,2,138.36,Gift Card,TX301541,C4,Mia,Evening,Friday,276.72
2024-02-18,10:13,S3,Store B,Printer,6,240.23,Online,TX301542,C2,Mia,Morning,Sunday,1441.38
2023-08-04,14:53,S10,Store B,Desk,5,257.71,Online,TX301543,C5,Mia,Afternoon,Friday,1288.55
2024-06-21,9:51,S5,Store B,Tablet,1,322.54,Cash,TX301544,C3,Liam,Morning,Friday,322.54
2023-03-19,9:09,S3,Store B,Printer,3,229.92,Online,TX301545,C1,Noah,Morning,Sunday,689.76
2023-11-20,11:17,S2,Store A,Chair,6,395.79,Credit Card,TX301546,C3,Liam,Morning,Monday,2374.74
2024-01-01,14:59,S1,Store D,Chair,7,268.29,Credit Card,TX301547,C4,Mia,Afternoon,Monday,1878.03
2024-07-15,16:11,S7,Store C,Chair,7,346.83,Online,TX301548,C5,Olivia,Afternoon,Monday,2427.81
2023-04-16,12:18,S3,Store A,Printer,2,325.91,Debit Card,TX301549,C1,Mia,Afternoon,Sunday,651.82
2025-01-10,17:27,S7,Store B,Chair,5,298.31,Online,TX301550,C1,Noah,Evening,Friday,1491.55
2023-08-11,17:32,S3,Store D,Tablet,6,96.53,Cash,TX301551,C1,Mia,Evening,Friday,579.18
2023-05-28,16:24,S2,Store C,Phone,9,122.13,Debit Card,TX301552,C4,Mia,Afternoon,Sunday,1099.17
2025-04-02,9:59,S9,Store B,Monitor,10,200.72,Credit Card,TX301553,C4,Mia,Morning,Wednesday,2007.2
2023-01-13,16:20,S5,Store C,Chair,9,318.41,Debit Card,TX301554,C2,Mia,Afternoon,Friday,2865.69
2023-12-17,14:10,S1,Store A,Phone,5,373.5,Debit Card,TX301555,C3,Olivia,Afternoon,Sunday,1867.5
2024-04-30,14:56,S9,Store A,Tablet,7,395.92,Online,TX301556,C5,Olivia,Afternoon,Tuesday,2771.44
2023-10-17,19:25,S9,Store C,Tablet,2,328.21,Gift Card,TX301557,C5,Olivia,Evening,Tuesday,656.42
2023-05-30,19:48,S3,Store D,Desk,3,258.19,Gift Card,TX301558,C4,Noah,Evening,Tuesday,774.57
2023-02-24,16:47,S7,Store A,Tablet,4,207.62,Credit Card,TX301559,C4,Olivia,Afternoon,Friday,830.48
2024-07-02,9:10,S5,Store C,Monitor,1,287.84,Cash,TX301560,C2,Noah,Morning,Tuesday,287.84
2023-01-24,9:14,S1,Store D,Chair,10,303.18,Gift Card,TX301561,C3,Olivia,Morning,Tuesday,3031.8
2023-11-02,10:13,S7,Store C,Laptop,8,170.21,Online,TX301562,C5,Liam,Morning,Thursday,1361.68
2023-02-07,9:08,S10,Store C,Chair,9,302.06,Debit Card,TX301563,C2,Olivia,Morning,Tuesday,2718.54
2024-10-23,12:25,S1,Store B,Printer,10,68.48,Gift Card,TX301564,C5,Liam,Afternoon,Wednesday,684.8
2023-04-10,21:29,S10,Store B,Laptop,6,94.92,Credit Card,TX301565,C1,Olivia,Evening,Monday,569.52
2023-07-17,11:00,S5,Store C,Monitor,7,74.85,Cash,TX301566,C1,Noah,Morning,Monday,523.95
2024-06-10,16:20,S5,Store C,Desk,3,293.43,Debit Card,TX301567,C3,Olivia,Afternoon,Monday,880.29
2024-02-04,13:02,S10,Store A,Tablet,1,337.9,Gift Card,TX301568,C4,Olivia,Afternoon,Sunday,337.9
2023-11-23,12:57,S7,Store A,Phone,1,231.16,Online,TX301569,C2,Liam,Afternoon,Thursday,231.16
2023-11-12,20:39,S4,Store B,Phone,2,17.67,Gift Card,TX301570,C3,Mia,Evening,Sunday,35.34
2025-04-28,17:42,S2,Store C,Laptop,6,92.43,Cash,TX301571,C1,Mia,Evening,Monday,554.58
2024-06-09,10:57,S6,Store A,Desk,2,39.52,Debit Card,TX301572,C3,Noah,Morning,Sunday,79.04
2024-06-25,16:34,S9,Store C,Chair,8,323.82,Credit Card,TX301573,C1,Olivia,Afternoon,Tuesday,2590.56
2023-07-24,9:30,S5,Store B,Monitor,10,257.51,Online,TX301574,C3,Noah,Morning,Monday,2575.1
2025-01-17,17:14,S3,Store B,Tablet,10,292.85,Online,TX301575,C4,Mia,Evening,Friday,2928.5
2024-05-12,18:23,S6,Store D,Laptop,4,313.24,Gift Card,TX301576,C3,Liam,Evening,Sunday,1252.96
2023-04-30,10:17,S6,Store B,Laptop,7,355.86,Debit Card,TX301577,C5,Noah,Morning,Sunday,2491.02
2024-12-09,13:47,S4,Store D,Tablet,7,25.03,Online,TX301578,C5,Olivia,Afternoon,Monday,175.21
2025-06-27,10:19,S10,Store C,Tablet,2,52.08,Credit Card,TX301579,C5,Noah,Morning,Friday,104.16
2023-06-27,17:40,S6,Store D,Chair,4,249.64,Online,TX301580,C1,Noah,Evening,Tuesday,998.56
2025-05-19,21:58,S10,Store A,Tablet,4,283.24,Online,TX301581,C4,Noah,Evening,Monday,1132.96
2024-07-17,20:51,S2,Store D,Chair,8,122.72,Credit Card,TX301582,C4,Mia,Evening,Wednesday,981.76
2024-03-07,19:45,S10,Store A,Chair,1,318.78,Cash,TX301583,C4,Liam,Evening,Thursday,318.78
2023-02-09,18:22,S1,Store B,Chair,3,330.4,Gift Card,TX301584,C1,Mia,Evening,Thursday,991.2
2023-08-20,14:52,S6,Store C,Tablet,8,11.98,Debit Card,TX301585,C4,Liam,Afternoon,Sunday,95.84
2023-02-13,10:33,S10,Store D,Desk,1,71.12,Online,TX301586,C1,Liam,Morning,Monday,71.12
2025-03-10,19:38,S7,Store C,Laptop,8,358.91,Debit Card,TX301587,C1,Noah,Evening,Monday,2871.28
2024-12-15,18:07,S4,Store A,Desk,7,41.86,Online,TX301588,C2,Olivia,Evening,Sunday,293.02
2023-10-18,18:54,S2,Store A,Desk,6,303.95,Debit Card,TX301589,C2,Noah,Evening,Wednesday,1823.7
2025-06-02,13:15,S2,Store D,Laptop,10,380.28,Debit Card,TX301590,C3,Noah,Afternoon,Monday,3802.8
2024-05-03,17:39,S2,Store D,Phone,2,320.66,Gift Card,TX301591,C1,Liam,Evening,Friday,641.32
2023-04-06,21:21,S7,Store B,Chair,8,129.49,Cash,TX301592,C2,Liam,Evening,Thursday,1035.92
2024-06-03,15:35,S2,Store D,Printer,3,319.82,Online,TX301593,C2,Mia,Afternoon,Monday,959.46
2024-11-01,9:11,S9,Store D,Tablet,3,374.41,Debit Card,TX301594,C1,Liam,Morning,Friday,1123.23
2023-11-26,11:06,S4,Store C,Monitor,10,343.66,Credit Card,TX301595,C3,Mia,Morning,Sunday,3436.6
2023-06-18,20:35,S8,Store A,Chair,1,53.91,Cash,TX301596,C3,Liam,Evening,Sunday,53.91
2024-05-30,20:13,S4,Store D,Phone,2,180.34,Cash,TX301597,C3,Olivia,Evening,Thursday,360.68
2023-12-26,21:02,S1,Store D,Printer,7,148.31,Credit Card,TX301598,C2,Olivia,Evening,Tuesday,1038.17
2023-02-11,15:17,S8,Store C,Tablet,8,326.17,Credit Card,TX301599,C2,Liam,Afternoon,Saturday,2609.36
2024-03-03,15:51,S9,Store A,Laptop,7,215.7,Debit Card,TX301600,C5,Liam,Afternoon,Sunday,1509.9
2023-10-26,18:45,S7,Store D,Printer,10,91.27,Debit Card,TX301601,C5,Mia,Evening,Thursday,912.7
2025-01-16,10:56,S2,Store D,Chair,9,43.26,Cash,TX301602,C3,Mia,Morning,Thursday,389.34
2023-05-10,14:02,S10,Store A,Desk,7,61.08,Gift Card,TX301603,C5,Liam,Afternoon,Wednesday,427.56
2023-10-30,16:12,S3,Store B,Chair,4,132.07,Debit Card,TX301604,C4,Noah,Afternoon,Monday,528.28
2024-09-24,12:00,S2,Store C,Desk,1,159.52,Debit Card,TX301605,C3,Liam,Afternoon,Tuesday,159.52
2024-12-27,19:02,S3,Store D,Chair,4,134.66,Debit Card,TX301606,C5,Mia,Evening,Friday,538.64
2023-06-09,21:57,S5,Store B,Printer,6,45.37,Cash,TX301607,C2,Olivia,Evening,Friday,272.22
2023-07-03,14:17,S1,Store C,Phone,8,296.29,Credit Card,TX301608,C2,Olivia,Afternoon,Monday,2370.32
2024-01-08,15:26,S2,Store C,Chair,3,384.37,Cash,TX301609,C3,Mia,Afternoon,Monday,1153.11
2024-02-09,11:49,S6,Store D,Phone,6,160.8,Debit Card,TX301610,C1,Olivia,Morning,Friday,964.8
2023-09-09,18:09,S9,Store B,Chair,4,267.99,Credit Card,TX301611,C5,Liam,Evening,Saturday,1071.96
2025-06-28,20:10,S2,Store A,Chair,6,152.9,Debit Card,TX301612,C2,Noah,Evening,Saturday,917.4
2024-07-11,17:21,S7,Store B,Desk,4,114.63,Online,TX301613,C5,Liam,Evening,Thursday,458.52
2024-11-27,20:34,S9,Store B,Tablet,5,83.16,Online,TX301614,C5,Noah,Evening,Wednesday,415.8
2023-05-08,11:04,S1,Store C,Printer,6,315.78,Cash,TX301615,C1,Olivia,Morning,Monday,1894.68
2024-01-05,18:00,S6,Store A,Monitor,9,395.2,Cash,TX301616,C4,Liam,Evening,Friday,3556.8
2025-05-15,12:58,S5,Store C,Desk,8,322.52,Cash,TX301617,C5,Mia,Afternoon,Thursday,2580.16
2023-08-14,13:56,S7,Store A,Tablet,10,174.06,Debit Card,TX301618,C2,Olivia,Afternoon,Monday,1740.6
2023-09-27,18:51,S5,Store A,Chair,10,98.41,Cash,TX301619,C1,Olivia,Evening,Wednesday,984.1
2023-01-27,14:52,S2,Store C,Laptop,9,246.89,Credit Card,TX301620,C3,Olivia,Afternoon,Friday,2222.01
2025-01-02,17:57,S7,Store A,Laptop,8,68.63,Credit Card,TX301621,C5,Mia,Evening,Thursday,549.04
2025-04-19,16:14,S8,Store A,Chair,2,174.57,Debit Card,TX301622,C5,Mia,Afternoon,Saturday,349.14
2023-12-24,14:16,S9,Store B,Chair,4,84.97,Cash,TX301623,C2,Noah,Afternoon,Sunday,339.88
2023-09-21,15:43,S7,Store D,Chair,5,15.19,Credit Card,TX301624,C1,Liam,Afternoon,Thursday,75.95
2023-03-05,19:03,S4,Store A,Tablet,10,133.34,Online,TX301625,C4,Noah,Evening,Sunday,1333.4
2024-05-25,16:59,S9,Store D,Laptop,5,129.6,Credit Card,TX301626,C4,Olivia,Afternoon,Saturday,648
2025-05-10,11:53,S8,Store D,Monitor,10,52.31,Online,TX301627,C1,Mia,Morning,Saturday,523.1
2024-01-27,20:48,S4,Store D,Desk,10,366.42,Debit Card,TX301628,C2,Liam,Evening,Saturday,3664.2
2024-08-02,16:20,S1,Store B,Phone,1,258.97,Debit Card,TX301629,C5,Liam,Afternoon,Friday,258.97
2023-12-25,20:38,S8,Store D,Chair,10,292.68,Online,TX301630,C2,Mia,Evening,Monday,2926.8
2025-01-24,19:35,S1,Store C,Phone,5,224.77,Debit Card,TX301631,C4,Liam,Evening,Friday,1123.85
2023-12-05,18:27,S8,Store C,Chair,1,399.31,Cash,TX301632,C1,Mia,Evening,Tuesday,399.31
2023-03-06,9:04,S1,Store B,Phone,4,61.05,Gift Card,TX301633,C2,Mia,Morning,Monday,244.2
2024-01-12,21:07,S2,Store A,Monitor,1,39.85,Cash,TX301634,C2,Mia,Evening,Friday,39.85
2023-11-27,14:44,S1,Store C,Monitor,2,71.25,Debit Card,TX301635,C3,Olivia,Afternoon,Monday,142.5
2024-06-24,14:07,S10,Store C,Tablet,10,223.71,Online,TX301636,C2,Noah,Afternoon,Monday,2237.1
2025-01-12,13:29,S8,Store C,Phone,9,79.26,Debit Card,TX301637,C3,Mia,Afternoon,Sunday,713.34
2023-07-16,18:50,S6,Store D,Monitor,6,352.11,Gift Card,TX301638,C1,Liam,Evening,Sunday,2112.66
2023-06-24,17:42,S8,Store D,Monitor,2,264.04,Cash,TX301639,C2,Liam,Evening,Saturday,528.08
2025-03-18,11:24,S6,Store D,Laptop,4,141.85,Cash,TX301640,C5,Olivia,Morning,Tuesday,567.4
2024-01-20,10:27,S4,Store C,Monitor,5,264.69,Gift Card,TX301641,C2,Olivia,Morning,Saturday,1323.45
2024-09-30,11:13,S3,Store B,Desk,6,213.37,Debit Card,TX301642,C1,Olivia,Morning,Monday,1280.22
2023-01-24,11:44,S7,Store C,Desk,5,154.16,Cash,TX301643,C1,Olivia,Morning,Tuesday,770.8
2023-03-12,21:42,S2,Store B,Printer,8,210.83,Debit Card,TX301644,C2,Mia,Evening,Sunday,1686.64
2023-08-08,12:15,S1,Store A,Monitor,7,35.63,Online,TX301645,C1,Mia,Afternoon,Tuesday,249.41
2024-05-27,20:05,S9,Store D,Chair,7,399.84,Credit Card,TX301646,C1,Noah,Evening,Monday,2798.88
2025-02-21,20:02,S8,Store A,Desk,9,78.43,Debit Card,TX301647,C5,Liam,Evening,Friday,705.87
2025-01-14,9:44,S7,Store A,Tablet,10,15.83,Online,TX301648,C2,Noah,Morning,Tuesday,158.3
2024-02-17,15:36,S5,Store A,Desk,7,59.78,Credit Card,TX301649,C2,Mia,Afternoon,Saturday,418.46
2024-03-13,9:39,S9,Store D,Laptop,5,82.19,Debit Card,TX301650,C5,Noah,Morning,Wednesday,410.95
2023-10-10,17:50,S10,Store C,Printer,7,218.78,Credit Card,TX301651,C3,Noah,Evening,Tuesday,1531.46
2025-02-17,14:24,S1,Store D,Laptop,1,237.09,Debit Card,TX301652,C4,Mia,Afternoon,Monday,237.09
2024-02-18,19:52,S10,Store D,Laptop,1,329.62,Online,TX301653,C1,Liam,Evening,Sunday,329.62
2024-10-08,18:09,S5,Store A,Monitor,5,348.37,Cash,TX301654,C1,Noah,Evening,Tuesday,1741.85
2024-11-14,14:10,S5,Store B,Desk,5,124.49,Cash,TX301655,C2,Noah,Afternoon,Thursday,622.45
2024-03-15,12:13,S7,Store A,Printer,3,60.69,Gift Card,TX301656,C2,Olivia,Afternoon,Friday,182.07
2025-01-22,20:14,S9,Store D,Chair,6,164.69,Debit Card,TX301657,C1,Noah,Evening,Wednesday,988.14
2024-04-06,10:38,S6,Store A,Monitor,9,364.39,Debit Card,TX301658,C1,Mia,Morning,Saturday,3279.51
2025-06-19,10:13,S9,Store D,Monitor,1,44.62,Online,TX301659,C5,Mia,Morning,Thursday,44.62
2024-10-22,9:31,S2,Store B,Tablet,7,122.95,Cash,TX301660,C2,Olivia,Morning,Tuesday,860.65
2025-05-01,20:45,S4,Store B,Printer,2,275.21,Credit Card,TX301661,C5,Olivia,Evening,Thursday,550.42
2025-05-22,20:05,S3,Store C,Monitor,2,32.54,Gift Card,TX301662,C4,Liam,Evening,Thursday,65.08
2023-10-26,11:43,S1,Store C,Chair,8,112.95,Cash,TX301663,C3,Olivia,Morning,Thursday,903.6
2024-06-02,19:03,S4,Store B,Desk,8,212.13,Debit Card,TX301664,C4,Mia,Evening,Sunday,1697.04
2024-11-12,17:07,S6,Store D,Tablet,8,159.36,Cash,TX301665,C3,Noah,Evening,Tuesday,1274.88
2023-10-29,10:35,S9,Store C,Laptop,6,131.09,Debit Card,TX301666,C1,Olivia,Morning,Sunday,786.54
2023-06-30,13:21,S2,Store C,Phone,3,43.79,Debit Card,TX301667,C2,Olivia,Afternoon,Friday,131.37
2023-03-26,16:52,S8,Store C,Phone,9,386.54,Debit Card,TX301668,C3,Mia,Afternoon,Sunday,3478.86
2025-05-17,14:05,S9,Store C,Printer,6,159.03,Online,TX301669,C5,Noah,Afternoon,Saturday,954.18
2025-05-20,9:11,S2,Store D,Phone,7,346.39,Online,TX301670,C3,Olivia,Morning,Tuesday,2424.73
2024-11-12,18:14,S1,Store B,Tablet,7,381.19,Credit Card,TX301671,C1,Noah,Evening,Tuesday,2668.33
2024-10-11,16:24,S10,Store C,Printer,4,268.92,Online,TX301672,C2,Olivia,Afternoon,Friday,1075.68
2025-01-05,9:49,S9,Store A,Desk,7,33.8,Debit Card,TX301673,C2,Olivia,Morning,Sunday,236.6
2023-09-09,15:53,S9,Store B,Laptop,9,112.07,Credit Card,TX301674,C3,Olivia,Afternoon,Saturday,1008.63
2023-05-18,20:41,S6,Store B,Printer,9,29.42,Credit Card,TX301675,C2,Liam,Evening,Thursday,264.78
2023-02-15,11:56,S4,Store B,Chair,4,93.92,Credit Card,TX301676,C5,Mia,Morning,Wednesday,375.68
2024-11-28,20:03,S4,Store A,Printer,2,328.66,Cash,TX301677,C3,Mia,Evening,Thursday,657.32
2023-06-04,15:23,S8,Store A,Printer,3,60.13,Gift Card,TX301678,C5,Noah,Afternoon,Sunday,180.39
2023-11-04,11:39,S3,Store A,Tablet,2,139.89,Cash,TX301679,C4,Mia,Morning,Saturday,279.78
2025-06-01,14:59,S4,Store B,Phone,10,258.14,Debit Card,TX301680,C4,Liam,Afternoon,Sunday,2581.4
2023-01-13,20:40,S1,Store B,Chair,8,236.42,Online,TX301681,C1,Olivia,Evening,Friday,1891.36
2024-06-10,15:34,S2,Store D,Desk,1,309.89,Debit Card,TX301682,C3,Noah,Afternoon,Monday,309.89
2024-05-21,13:05,S8,Store A,Laptop,7,291.64,Credit Card,TX301683,C4,Liam,Afternoon,Tuesday,2041.48
2025-05-08,10:17,S7,Store D,Laptop,10,84.01,Cash,TX301684,C3,Mia,Morning,Thursday,840.1
2023-09-25,9:39,S3,Store A,Monitor,3,60.66,Cash,TX301685,C2,Noah,Morning,Monday,181.98
2025-02-14,12:58,S6,Store A,Phone,5,364.23,Credit Card,TX301686,C1,Mia,Afternoon,Friday,1821.15
2023-08-21,10:08,S2,Store A,Laptop,7,55.08,Debit Card,TX301687,C2,Noah,Morning,Monday,385.56
2024-04-17,14:55,S4,Store C,Printer,2,235.68,Debit Card,TX301688,C4,Noah,Afternoon,Wednesday,471.36
2024-01-13,12:27,S1,Store C,Monitor,10,278.33,Debit Card,TX301689,C3,Olivia,Afternoon,Saturday,2783.3
2025-01-28,21:07,S4,Store C,Phone,7,334.22,Credit Card,TX301690,C1,Noah,Evening,Tuesday,2339.54
2023-06-20,21:03,S2,Store C,Chair,9,316.2,Credit Card,TX301691,C3,Mia,Evening,Tuesday,2845.8
2024-10-02,13:33,S6,Store B,Printer,9,261.12,Online,TX301692,C1,Noah,Afternoon,Wednesday,2350.08
2023-11-04,16:54,S4,Store B,Tablet,5,152.95,Cash,TX301693,C1,Olivia,Afternoon,Saturday,764.75
2024-07-23,18:54,S10,Store A,Printer,1,273.63,Online,TX301694,C4,Liam,Evening,Tuesday,273.63
2023-12-28,9:07,S10,Store D,Tablet,2,100.43,Online,TX301695,C5,Noah,Morning,Thursday,200.86
2023-04-07,18:36,S9,Store B,Tablet,4,129.51,Online,TX301696,C5,Olivia,Evening,Friday,518.04
2023-02-17,20:44,S8,Store B,Laptop,1,196.22,Credit Card,TX301697,C5,Mia,Evening,Friday,196.22
2025-03-24,17:21,S10,Store B,Tablet,9,341.6,Online,TX301698,C4,Olivia,Evening,Monday,3074.4
2023-08-14,12:16,S6,Store B,Desk,1,371.27,Credit Card,TX301699,C5,Noah,Afternoon,Monday,371.27
2024-07-14,20:03,S4,Store D,Laptop,5,132.68,Online,TX301700,C4,Mia,Evening,Sunday,663.4
2025-04-16,20:14,S4,Store C,Monitor,3,21.15,Online,TX301701,C1,Noah,Evening,Wednesday,63.45
2023-05-03,15:05,S1,Store A,Printer,7,262.11,Debit Card,TX301702,C4,Noah,Afternoon,Wednesday,1834.77
2024-02-29,15:35,S3,Store C,Laptop,4,20.86,Debit Card,TX301703,C1,Liam,Afternoon,Thursday,83.44
2025-06-26,21:23,S7,Store B,Printer,5,350.15,Credit Card,TX301704,C2,Noah,Evening,Thursday,1750.75
2025-04-26,11:23,S4,Store C,Monitor,2,302.49,Cash,TX301705,C1,Liam,Morning,Saturday,604.98
2023-03-13,11:34,S1,Store D,Laptop,1,42.78,Gift Card,TX301706,C4,Mia,Morning,Monday,42.78
2023-05-25,17:11,S7,Store A,Phone,2,126.37,Online,TX301707,C1,Noah,Evening,Thursday,252.74
2024-03-08,12:52,S3,Store C,Tablet,2,151.89,Gift Card,TX301708,C5,Olivia,Afternoon,Friday,303.78
2023-01-30,14:53,S4,Store D,Desk,7,29.59,Online,TX301709,C2,Noah,Afternoon,Monday,207.13
2024-05-27,14:51,S7,Store A,Chair,2,322.73,Cash,TX301710,C2,Olivia,Afternoon,Monday,645.46
2024-10-01,10:36,S8,Store C,Laptop,9,184.8,Debit Card,TX301711,C2,Mia,Morning,Tuesday,1663.2
2025-03-17,15:29,S1,Store C,Chair,5,106.95,Credit Card,TX301712,C3,Olivia,Afternoon,Monday,534.75
2023-05-22,14:07,S10,Store B,Monitor,1,257.74,Online,TX301713,C1,Olivia,Afternoon,Monday,257.74
2023-02-12,13:29,S2,Store B,Phone,9,117.58,Online,TX301714,C5,Mia,Afternoon,Sunday,1058.22
2024-06-11,13:46,S7,Store C,Printer,1,16.02,Online,TX301715,C5,Noah,Afternoon,Tuesday,16.02
2024-07-24,19:46,S8,Store C,Tablet,7,108.08,Credit Card,TX301716,C2,Liam,Evening,Wednesday,756.56
2023-11-12,20:13,S9,Store D,Tablet,9,137.26,Online,TX301717,C1,Olivia,Evening,Sunday,1235.34
2024-06-26,13:07,S3,Store B,Printer,5,206.39,Credit Card,TX301718,C1,Noah,Afternoon,Wednesday,1031.95
2025-02-27,14:01,S7,Store A,Desk,3,375.7,Debit Card,TX301719,C1,Mia,Afternoon,Thursday,1127.1
2024-05-29,9:47,S7,Store B,Printer,2,257.27,Online,TX301720,C4,Olivia,Morning,Wednesday,514.54
2025-02-09,11:08,S4,Store C,Printer,7,44.59,Credit Card,TX301721,C5,Olivia,Morning,Sunday,312.13
2024-05-27,11:07,S6,Store C,Phone,9,309.23,Credit Card,TX301722,C3,Mia,Morning,Monday,2783.07
2023-06-05,18:49,S9,Store D,Printer,6,133.94,Debit Card,TX301723,C1,Liam,Evening,Monday,803.64
2023-08-24,18:08,S4,Store A,Printer,3,268.52,Online,TX301724,C1,Noah,Evening,Thursday,805.56
2024-01-08,15:45,S10,Store D,Chair,6,181.74,Online,TX301725,C2,Olivia,Afternoon,Monday,1090.44
2024-08-06,21:28,S8,Store B,Monitor,3,356.32,Gift Card,TX301726,C1,Olivia,Evening,Tuesday,1068.96
2023-03-11,11:08,S7,Store B,Phone,10,273.17,Credit Card,TX301727,C5,Olivia,Morning,Saturday,2731.7
2024-08-01,16:49,S3,Store D,Chair,5,386.61,Credit Card,TX301728,C4,Liam,Afternoon,Thursday,1933.05
2023-11-21,13:02,S3,Store C,Monitor,5,69.55,Online,TX301729,C3,Noah,Afternoon,Tuesday,347.75
2023-04-04,10:30,S8,Store D,Chair,4,374.3,Credit Card,TX301730,C2,Liam,Morning,Tuesday,1497.2
2024-12-06,9:33,S2,Store B,Phone,2,34.03,Online,TX301731,C5,Noah,Morning,Friday,68.06
2024-01-04,16:37,S7,Store D,Phone,8,21.25,Cash,TX301732,C5,Olivia,Afternoon,Thursday,170
2023-07-17,10:18,S10,Store D,Printer,9,126.15,Credit Card,TX301733,C4,Noah,Morning,Monday,1135.35
2025-03-02,12:39,S4,Store C,Laptop,9,204.16,Online,TX301734,C5,Noah,Afternoon,Sunday,1837.44
2025-02-08,16:54,S4,Store D,Laptop,2,260.92,Cash,TX301735,C4,Olivia,Afternoon,Saturday,521.84
2024-08-06,20:00,S10,Store B,Desk,2,133.31,Gift Card,TX301736,C1,Liam,Evening,Tuesday,266.62
2023-06-04,11:49,S10,Store A,Desk,9,281.94,Debit Card,TX301737,C2,Liam,Morning,Sunday,2537.46
2024-12-11,15:00,S10,Store D,Printer,5,280.53,Credit Card,TX301738,C1,Liam,Afternoon,Wednesday,1402.65
2025-04-21,19:00,S2,Store C,Printer,3,200.9,Credit Card,TX301739,C1,Mia,Evening,Monday,602.7
2023-08-21,12:06,S6,Store A,Laptop,1,96.6,Cash,TX301740,C5,Mia,Afternoon,Monday,96.6
2024-04-28,9:00,S6,Store B,Desk,8,76.79,Gift Card,TX301741,C5,Noah,Morning,Sunday,614.32
2024-05-06,13:47,S8,Store D,Chair,1,156.76,Debit Card,TX301742,C4,Liam,Afternoon,Monday,156.76
2023-09-15,12:13,S5,Store A,Tablet,5,180.96,Cash,TX301743,C3,Olivia,Afternoon,Friday,904.8
2024-05-25,15:37,S1,Store D,Desk,7,83.2,Cash,TX301744,C2,Olivia,Afternoon,Saturday,582.4
2023-10-04,17:44,S8,Store B,Printer,4,30.7,Debit Card,TX301745,C3,Mia,Evening,Wednesday,122.8
2024-12-22,13:43,S6,Store C,Printer,4,17.38,Credit Card,TX301746,C4,Mia,Afternoon,Sunday,69.52
2025-03-08,10:25,S8,Store C,Tablet,10,146.81,Credit Card,TX301747,C2,Liam,Morning,Saturday,1468.1
2025-02-13,9:44,S3,Store B,Printer,9,258.06,Credit Card,TX301748,C3,Mia,Morning,Thursday,2322.54
2024-05-06,16:25,S9,Store B,Laptop,4,263.54,Gift Card,TX301749,C1,Mia,Afternoon,Monday,1054.16
